,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,group_num,ppl_num,max_num,ticket_Earth55 Cancri e,ticket_EarthPSO J318.5-22,ticket_EarthTRAPPIST-1e,ticket_Europa55 Cancri e,ticket_EuropaPSO J318.5-22,ticket_EuropaTRAPPIST-1e,ticket_Mars55 Cancri e,ticket_MarsPSO J318.5-22,ticket_MarsTRAPPIST-1e,cabin_row,expense,sum_expense,cabin_class_A,cabin_class_B,cabin_class_C,cabin_class_D,cabin_class_E,cabin_class_F,cabin_class_G,cabin_class_T,cabin_side_P,cabin_side_S
3950,1,65.0,0,0.0,0.0,0.0,0.0,0.0,1,4216,01,2,0,0,0,0,0,1,0,0,0,134,0.0,0.0,0,1,0,0,0,0,0,0,1,0
3951,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,4216,02,2,0,0,0,0,0,1,0,0,0,134,0.0,0.0,0,1,0,0,0,0,0,0,1,0
3952,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,4218,01,2,0,0,0,0,0,0,0,0,1,867,0.0,0.0,0,0,0,0,0,1,0,0,1,0
3953,0,30.0,0,176.0,0.0,2310.0,0.0,0.0,1,4218,02,2,0,0,0,0,0,0,0,0,1,867,2486.0,2486.0,0,0,0,0,0,1,0,0,1,0
3954,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,4219,01,3,0,0,0,0,0,0,0,0,1,868,0.0,0.0,0,0,0,0,0,1,0,0,1,0
3955,0,40.0,0,1268.0,0.0,0.0,0.0,0.0,0,4219,02,3,0,0,0,0,0,0,0,0,1,868,1268.0,1268.0,0,0,0,0,0,1,0,0,1,0
3956,0,32.0,0,1331.0,416.0,0.0,665.0,64.0,0,4219,03,3,0,0,0,0,0,0,0,0,1,868,2476.0,2476.0,0,0,0,0,0,1,0,0,1,0
3957,0,31.0,0,553.0,224.0,9.0,1.0,0.0,0,4220,01,1,0,0,1,0,0,0,0,0,0,263,787.0,787.0,0,0,0,0,1,0,0,0,1,0
3958,0,13.0,0,27.0,81.0,1080.0,0.0,0.0,1,4221,01,1,0,0,1,0,0,0,0,0,0,869,1188.0,1188.0,0,0,0,0,0,1,0,0,1,0
3959,0,29.0,0,37.0,0.0,167.0,608.0,0.0,0,4222,01,2,0,0,1,0,0,0,0,0,0,692,812.0,812.0,0,0,0,0,0,0,1,0,1,0
3960,0,28.0,0,0.0,53.0,0.0,732.0,6.0,0,4222,02,2,0,0,1,0,0,0,0,0,0,264,791.0,791.0,0,0,0,0,1,0,0,0,1,0
3961,0,19.0,0,1184.0,88.0,0.0,0.0,334.0,1,4223,01,2,0,0,0,0,0,0,1,0,0,790,1606.0,1606.0,0,0,0,0,0,1,0,0,0,1
3962,0,24.0,0,469.0,0.0,0.0,196.0,0.0,1,4223,02,2,0,0,0,0,0,0,1,0,0,275,665.0,665.0,0,0,0,0,1,0,0,0,0,1
3963,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,4225,01,1,0,0,0,0,0,0,0,0,1,266,0.0,0.0,0,0,0,0,1,0,0,0,1,0
3964,0,13.0,0,406.0,0.0,1670.0,0.0,427.0,0,4229,01,1,1,0,0,0,0,0,0,0,0,872,2503.0,2503.0,0,0,0,0,0,1,0,0,1,0
3965,0,21.0,0,0.0,0.0,23.0,820.0,22.0,0,4230,01,1,0,0,1,0,0,0,0,0,0,873,865.0,865.0,0,0,0,0,0,1,0,0,1,0
3966,0,24.0,0,0.0,0.0,1435.0,10.0,0.0,1,4231,01,1,1,0,0,0,0,0,0,0,0,791,1445.0,1445.0,0,0,0,0,0,1,0,0,0,1
3967,0,47.0,0,0.0,4983.0,0.0,173.0,43.0,1,4232,01,1,0,0,0,0,0,1,0,0,0,164,5199.0,5199.0,0,1,0,0,0,0,0,0,0,1
3968,0,27.0,0,0.0,144.0,76.0,184.0,3932.0,0,4233,01,1,0,0,0,0,0,1,0,0,0,135,4336.0,4336.0,0,1,0,0,0,0,0,0,1,0
3969,0,18.0,0,0.0,0.0,774.0,0.0,13.0,1,4237,01,1,0,0,1,0,0,0,0,0,0,277,787.0,787.0,0,0,0,0,1,0,0,0,0,1
3970,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,4238,01,1,0,0,0,1,0,0,0,0,0,165,0.0,0.0,0,1,0,0,0,0,0,0,0,1
3971,0,68.0,0,0.0,1.0,223.0,580.0,0.0,0,4239,01,1,0,0,1,0,0,0,0,0,0,875,804.0,804.0,0,0,0,0,0,1,0,0,1,0
3972,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,4240,01,1,0,0,0,0,0,1,0,0,0,152,0.0,0.0,0,0,1,0,0,0,0,0,0,1
3973,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,4242,01,1,0,0,0,0,0,0,0,0,1,877,0.0,0.0,0,0,0,0,0,1,0,0,1,0
3974,0,36.0,0,3002.0,21.0,150.0,0.0,0.0,0,4243,01,1,0,0,0,0,0,0,0,0,1,136,3173.0,3173.0,0,0,0,1,0,0,0,0,0,1
3975,0,17.0,0,0.0,628.0,0.0,66.0,449.0,1,4244,01,1,0,0,1,0,0,0,0,0,0,794,1143.0,1143.0,0,0,0,0,0,1,0,0,0,1
3976,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,4245,01,1,0,0,1,0,0,0,0,0,0,695,0.0,0.0,0,0,0,0,0,0,1,0,0,1
3977,0,30.0,0,0.0,10.0,0.0,3840.0,329.0,0,4246,01,1,0,0,1,0,0,0,0,0,0,693,4179.0,4179.0,0,0,0,0,0,0,1,0,1,0
3978,0,58.0,0,0.0,2946.0,0.0,101.0,387.0,1,4249,01,3,0,0,0,0,0,1,0,0,0,166,3434.0,3434.0,0,1,0,0,0,0,0,0,0,1
3979,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,4249,02,3,0,0,0,0,0,1,0,0,0,166,0.0,0.0,0,1,0,0,0,0,0,0,0,1
3980,0,20.0,0,354.0,1546.0,323.0,284.0,315.0,1,4249,03,3,0,0,0,1,0,0,0,0,0,166,2822.0,2822.0,0,1,0,0,0,0,0,0,0,1
3981,0,29.0,0,715.0,0.0,0.0,698.0,106.0,0,4251,01,1,0,0,1,0,0,0,0,0,0,879,1519.0,1519.0,0,0,0,0,0,1,0,0,1,0
3982,0,15.0,0,156.0,1.0,1132.0,192.0,33.0,1,4252,01,1,0,0,1,0,0,0,0,0,0,795,1514.0,1514.0,0,0,0,0,0,1,0,0,0,1
3983,0,30.0,0,488.0,0.0,242.0,0.0,79.0,0,4253,01,1,0,0,1,0,0,0,0,0,0,696,809.0,809.0,0,0,0,0,0,0,1,0,1,0
3984,0,33.0,0,5493.0,9401.0,23.0,3013.0,303.0,0,4254,01,3,0,0,0,1,0,0,0,0,0,136,18233.0,18233.0,0,1,0,0,0,0,0,0,1,0
3985,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4254,02,3,0,0,0,0,0,1,0,0,0,136,0.0,0.0,0,1,0,0,0,0,0,0,1,0
3986,0,62.0,0,0.0,22.0,0.0,3314.0,22.0,0,4254,03,3,0,0,0,0,0,1,0,0,0,136,3358.0,3358.0,0,1,0,0,0,0,0,0,1,0
3987,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,4255,01,1,0,1,0,0,0,0,0,0,0,697,0.0,0.0,0,0,0,0,0,0,1,0,1,0
3988,0,27.0,0,6.0,0.0,0.0,768.0,1141.0,0,4256,01,8,0,0,1,0,0,0,0,0,0,880,1915.0,1915.0,0,0,0,0,0,1,0,0,1,0
3989,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,4256,02,8,0,0,1,0,0,0,0,0,0,698,0.0,0.0,0,0,0,0,0,0,1,0,1,0
3990,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,4256,03,8,0,0,1,0,0,0,0,0,0,698,0.0,0.0,0,0,0,0,0,0,1,0,1,0
3991,0,19.0,0,571.0,0.0,0.0,97.0,813.0,1,4256,04,8,0,0,1,0,0,0,0,0,0,880,1481.0,1481.0,0,0,0,0,0,1,0,0,1,0
3992,0,37.0,0,0.0,0.0,115.0,671.0,0.0,0,4256,05,8,0,0,1,0,0,0,0,0,0,698,786.0,786.0,0,0,0,0,0,0,1,0,1,0
3993,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,4256,06,8,0,0,1,0,0,0,0,0,0,698,0.0,0.0,0,0,0,0,0,0,1,0,1,0
3994,0,29.0,0,13.0,0.0,664.0,74.0,101.0,0,4256,07,8,0,0,1,0,0,0,0,0,0,698,852.0,852.0,0,0,0,0,0,0,1,0,1,0
3995,0,44.0,0,0.0,0.0,608.0,0.0,91.0,0,4256,08,8,1,0,0,0,0,0,0,0,0,880,699.0,699.0,0,0,0,0,0,1,0,0,1,0
3996,0,19.0,0,0.0,265.0,882.0,2.0,293.0,0,4257,01,1,0,0,1,0,0,0,0,0,0,881,1442.0,1442.0,0,0,0,0,0,1,0,0,1,0
3997,0,39.0,0,0.0,266.0,0.0,1254.0,197.0,0,4258,01,3,0,0,0,0,0,1,0,0,0,37,1717.0,1717.0,1,0,0,0,0,0,0,0,1,0
3998,0,63.0,0,0.0,490.0,1.0,2882.0,18.0,0,4258,02,3,0,0,0,0,0,1,0,0,0,37,3391.0,3391.0,1,0,0,0,0,0,0,0,1,0
3999,0,39.0,0,9.0,1525.0,0.0,0.0,146.0,0,4258,03,3,0,0,0,0,0,1,0,0,0,37,1680.0,1680.0,1,0,0,0,0,0,0,0,1,0
4000,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,4259,01,1,0,0,0,0,0,0,0,0,1,796,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4001,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,4260,01,1,0,0,1,0,0,0,0,0,0,696,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4002,0,56.0,0,412.0,492.0,9.0,117.0,33.0,1,4261,01,1,0,0,0,0,0,0,1,0,0,137,1063.0,1063.0,0,0,0,1,0,0,0,0,0,1
4003,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,4262,01,2,0,0,0,0,0,1,0,0,0,135,0.0,0.0,0,0,1,0,0,0,0,0,1,0
4004,0,26.0,0,1.0,1269.0,4790.0,270.0,5116.0,0,4262,02,2,0,0,0,1,0,0,0,0,0,135,11446.0,11446.0,0,0,1,0,0,0,0,0,1,0
4005,0,24.0,0,0.0,0.0,0.0,0.0,1300.0,0,4264,01,1,0,0,1,0,0,0,0,0,0,797,1300.0,1300.0,0,0,0,0,0,1,0,0,0,1
4006,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,4266,01,1,0,1,0,0,0,0,0,0,0,697,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4007,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,4267,01,2,0,0,1,0,0,0,0,0,0,700,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4008,0,32.0,0,0.0,0.0,1020.0,0.0,0.0,1,4267,02,2,0,0,1,0,0,0,0,0,0,883,1020.0,1020.0,0,0,0,0,0,1,0,0,1,0
4009,0,30.0,0,24.0,2558.0,98.0,0.0,5361.0,0,4270,01,1,0,0,0,1,0,0,0,0,0,38,8041.0,8041.0,1,0,0,0,0,0,0,0,1,0
4010,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4271,01,1,0,0,0,0,0,1,0,0,0,38,0.0,0.0,1,0,0,0,0,0,0,0,1,0
4011,0,55.0,0,0.0,252.0,1.0,0.0,553.0,1,4272,01,1,0,0,1,0,0,0,0,0,0,799,806.0,806.0,0,0,0,0,0,1,0,0,0,1
4012,0,19.0,0,0.0,2.0,0.0,669.0,0.0,0,4273,01,1,0,1,0,0,0,0,0,0,0,884,671.0,671.0,0,0,0,0,0,1,0,0,1,0
4013,0,24.0,0,0.0,717.0,222.0,8.0,1.0,1,4274,01,1,0,0,1,0,0,0,0,0,0,698,948.0,948.0,0,0,0,0,0,0,1,0,0,1
4014,0,32.0,0,401.0,3724.0,5.0,422.0,62.0,1,4278,01,1,0,0,0,0,0,1,0,0,0,154,4614.0,4614.0,0,0,1,0,0,0,0,0,0,1
4015,0,24.0,0,0.0,0.0,0.0,0.0,0.0,0,4280,01,1,0,0,0,0,0,0,0,0,1,267,0.0,0.0,0,0,0,0,1,0,0,0,1,0
4016,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4289,01,1,0,0,0,0,0,0,0,0,1,890,0.0,0.0,0,0,0,0,0,1,0,0,1,0
4017,1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,4291,01,1,0,0,1,0,0,0,0,0,0,701,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4018,0,28.0,0,0.0,31.0,0.0,1283.0,871.0,1,4292,01,1,0,0,0,1,0,0,0,0,0,52,2185.0,2185.0,1,0,0,0,0,0,0,0,0,1
4019,0,52.0,0,0.0,559.0,0.0,0.0,0.0,1,4293,01,1,0,0,1,0,0,0,0,0,0,801,559.0,559.0,0,0,0,0,0,1,0,0,0,1
4020,0,29.0,0,646.0,91.0,13.0,0.0,0.0,1,4294,01,1,0,0,1,0,0,0,0,0,0,702,750.0,750.0,0,0,0,0,0,0,1,0,0,1
4021,0,23.0,0,49.0,0.0,2716.0,0.0,0.0,1,4295,01,2,0,0,0,0,0,0,1,0,0,147,2765.0,2765.0,0,0,0,1,0,0,0,0,1,0
4022,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4295,02,2,0,0,0,0,0,0,0,0,1,147,0.0,0.0,0,0,0,1,0,0,0,0,1,0
4023,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,4296,01,1,0,0,1,0,0,0,0,0,0,703,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4024,0,41.0,0,14.0,6777.0,81.0,604.0,2936.0,0,4297,01,1,0,0,0,1,0,0,0,0,0,138,10412.0,10412.0,0,1,0,0,0,0,0,0,1,0
4025,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,4300,01,1,0,0,0,0,1,0,0,0,0,704,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4026,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,4301,01,1,0,0,0,1,0,0,0,0,0,269,0.0,0.0,0,0,0,0,1,0,0,0,1,0
4027,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1,4302,01,1,1,0,0,0,0,0,0,0,0,706,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4028,0,15.0,0,36.0,841.0,0.0,0.0,0.0,1,4303,01,2,1,0,0,0,0,0,0,0,0,803,877.0,877.0,0,0,0,0,0,1,0,0,0,1
4029,0,38.0,0,0.0,668.0,84.0,267.0,0.0,0,4303,02,2,0,0,1,0,0,0,0,0,0,705,1019.0,1019.0,0,0,0,0,0,0,1,0,0,1
4030,0,56.0,0,0.0,779.0,12.0,3.0,35.0,0,4305,01,3,0,0,1,0,0,0,0,0,0,893,829.0,829.0,0,0,0,0,0,1,0,0,1,0
4031,1,4.0,0,0.0,0.0,0.0,0.0,0.0,1,4305,02,3,0,1,0,0,0,0,0,0,0,707,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4032,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,4305,03,3,0,1,0,0,0,0,0,0,0,707,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4033,0,22.0,0,1371.0,0.0,235.0,0.0,0.0,1,4306,01,1,0,0,0,0,0,0,1,0,0,805,1606.0,1606.0,0,0,0,0,0,1,0,0,0,1
4034,0,37.0,0,0.0,0.0,785.0,3.0,0.0,0,4309,01,2,0,0,1,0,0,0,0,0,0,270,788.0,788.0,0,0,0,0,1,0,0,0,1,0
4035,0,6.0,0,0.0,0.0,0.0,0.0,0.0,1,4309,02,2,0,0,1,0,0,0,0,0,0,709,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4036,0,22.0,0,563.0,521.0,364.0,0.0,0.0,0,4311,01,1,0,0,1,0,0,0,0,0,0,807,1448.0,1448.0,0,0,0,0,0,1,0,0,0,1
4037,0,26.0,0,0.0,137.0,0.0,0.0,7629.0,0,4312,01,1,0,0,0,0,0,1,0,0,0,139,7766.0,7766.0,0,1,0,0,0,0,0,0,1,0
4038,0,22.0,0,0.0,3.0,486.0,0.0,228.0,1,4315,01,2,0,0,1,0,0,0,0,0,0,272,717.0,717.0,0,0,0,0,1,0,0,0,1,0
4039,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,4315,02,2,0,0,1,0,0,0,0,0,0,710,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4040,0,8.0,0,0.0,22.0,0.0,1156.0,0.0,0,4316,01,1,0,1,0,0,0,0,0,0,0,894,1178.0,1178.0,0,0,0,0,0,1,0,0,1,0
4041,0,24.0,0,439.0,0.0,2140.0,0.0,0.0,1,4317,01,1,0,0,0,0,0,0,0,0,1,139,2579.0,2579.0,0,0,0,1,0,0,0,0,0,1
4042,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4318,01,1,0,0,0,0,0,0,0,0,1,808,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4043,0,48.0,0,2.0,0.0,83.0,589.0,233.0,0,4319,01,1,0,0,1,0,0,0,0,0,0,711,907.0,907.0,0,0,0,0,0,0,1,0,1,0
4044,0,24.0,0,786.0,0.0,0.0,7.0,0.0,0,4320,01,1,0,0,1,0,0,0,0,0,0,273,793.0,793.0,0,0,0,0,1,0,0,0,1,0
4045,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,4324,01,4,0,0,0,0,0,0,1,0,0,810,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4046,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,4324,02,4,0,0,0,0,0,0,0,0,1,810,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4047,0,25.0,0,412.0,0.0,567.0,775.0,0.0,0,4324,03,4,0,0,0,0,0,0,0,0,1,810,1754.0,1754.0,0,0,0,0,0,1,0,0,0,1
4048,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1,4324,04,4,0,0,0,0,0,0,1,0,0,810,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4049,0,20.0,0,0.0,187.0,712.0,0.0,0.0,1,4327,01,1,0,0,1,0,0,0,0,0,0,811,899.0,899.0,0,0,0,0,0,1,0,0,0,1
4050,0,22.0,0,39.0,0.0,63.0,3.0,654.0,0,4329,01,1,1,0,0,0,0,0,0,0,0,812,759.0,759.0,0,0,0,0,0,1,0,0,0,1
4051,0,28.0,0,427.0,0.0,754.0,0.0,0.0,1,4330,01,1,0,0,0,0,0,0,1,0,0,140,1181.0,1181.0,0,0,0,1,0,0,0,0,0,1
4052,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,4332,01,1,1,0,0,0,0,0,0,0,0,707,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4053,0,28.0,0,0.0,3345.0,0.0,2143.0,27.0,0,4333,01,1,0,0,0,1,0,0,0,0,0,141,5515.0,5515.0,0,1,0,0,0,0,0,0,1,0
4054,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,4334,01,1,0,0,0,0,0,1,0,0,0,53,0.0,0.0,1,0,0,0,0,0,0,0,0,1
4055,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,4335,01,1,0,0,0,0,0,0,0,0,1,281,0.0,0.0,0,0,0,0,1,0,0,0,0,1
4056,0,29.0,1,267.0,1418.0,257.0,843.0,0.0,1,4336,01,4,0,0,0,0,0,1,0,0,0,155,2785.0,2785.0,0,0,1,0,0,0,0,0,0,1
4057,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,4336,02,4,0,0,0,0,0,1,0,0,0,155,0.0,0.0,0,0,1,0,0,0,0,0,0,1
4058,0,36.0,0,0.0,563.0,0.0,1301.0,830.0,1,4336,03,4,0,0,0,0,0,1,0,0,0,155,2694.0,2694.0,0,0,1,0,0,0,0,0,0,1
4059,0,40.0,0,2320.0,0.0,4874.0,3131.0,498.0,1,4336,04,4,0,0,0,1,0,0,0,0,0,155,10823.0,10823.0,0,0,1,0,0,0,0,0,0,1
4060,0,49.0,0,22.0,0.0,1129.0,0.0,77.0,1,4337,01,1,0,0,0,0,0,0,0,0,1,813,1228.0,1228.0,0,0,0,0,0,1,0,0,0,1
4061,0,51.0,0,0.0,0.0,0.0,0.0,0.0,1,4338,01,3,0,0,0,0,0,1,0,0,0,156,0.0,0.0,0,0,1,0,0,0,0,0,0,1
4062,0,41.0,0,0.0,545.0,0.0,2740.0,293.0,1,4338,02,3,0,0,0,0,0,1,0,0,0,156,3578.0,3578.0,0,0,1,0,0,0,0,0,0,1
4063,0,44.0,0,0.0,14201.0,0.0,22.0,584.0,1,4338,03,3,0,0,0,1,0,0,0,0,0,156,14807.0,14807.0,0,0,1,0,0,0,0,0,0,1
4064,0,47.0,0,2044.0,0.0,95.0,0.0,120.0,0,4339,01,1,0,0,0,0,0,0,0,0,1,814,2259.0,2259.0,0,0,0,0,0,1,0,0,0,1
4065,0,22.0,0,0.0,0.0,945.0,0.0,4.0,1,4340,01,1,0,0,1,0,0,0,0,0,0,815,949.0,949.0,0,0,0,0,0,1,0,0,0,1
4066,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,4343,01,1,0,1,0,0,0,0,0,0,0,708,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4067,0,18.0,0,0.0,35.0,661.0,0.0,63.0,1,4344,01,1,0,0,1,0,0,0,0,0,0,816,759.0,759.0,0,0,0,0,0,1,0,0,0,1
4068,0,28.0,0,0.0,1125.0,3.0,562.0,7.0,0,4345,01,1,0,0,1,0,0,0,0,0,0,717,1697.0,1697.0,0,0,0,0,0,0,1,0,1,0
4069,0,22.0,0,429.0,2.0,232.0,0.0,59.0,1,4346,01,1,1,0,0,0,0,0,0,0,0,274,722.0,722.0,0,0,0,0,1,0,0,0,1,0
4070,0,50.0,0,444.0,0.0,408.0,0.0,0.0,0,4347,01,1,0,0,1,0,0,0,0,0,0,718,852.0,852.0,0,0,0,0,0,0,1,0,1,0
4071,1,47.0,1,0.0,0.0,0.0,0.0,0.0,1,4348,01,1,0,0,0,0,0,1,0,0,0,142,0.0,0.0,0,1,0,0,0,0,0,0,1,0
4072,0,55.0,0,802.0,0.0,155.0,4.0,337.0,0,4349,01,1,0,0,0,0,0,0,0,0,1,275,1298.0,1298.0,0,0,0,0,1,0,0,0,1,0
4073,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,4350,01,2,0,0,1,0,0,0,0,0,0,709,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4074,0,39.0,0,0.0,0.0,1.0,0.0,2330.0,0,4350,02,2,0,1,0,0,0,0,0,0,0,709,2331.0,2331.0,0,0,0,0,0,0,1,0,0,1
4075,0,21.0,0,641.0,0.0,409.0,0.0,0.0,0,4351,01,1,0,0,1,0,0,0,0,0,0,895,1050.0,1050.0,0,0,0,0,0,1,0,0,1,0
4076,0,37.0,0,33.0,3484.0,17.0,4.0,1384.0,1,4352,01,2,0,0,0,0,0,1,0,0,0,157,4922.0,4922.0,0,0,1,0,0,0,0,0,0,1
4077,0,31.0,0,22.0,10025.0,2.0,124.0,1.0,1,4352,02,2,0,0,0,0,0,1,0,0,0,157,10174.0,10174.0,0,0,1,0,0,0,0,0,0,1
4078,0,23.0,0,115.0,1.0,0.0,0.0,249.0,0,4354,01,1,0,0,1,0,0,0,0,0,0,276,365.0,365.0,0,0,0,0,1,0,0,0,1,0
4079,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,4356,01,1,0,0,0,1,0,0,0,0,0,167,0.0,0.0,0,1,0,0,0,0,0,0,0,1
4080,0,23.0,0,118.0,0.0,949.0,206.0,2071.0,0,4357,01,1,0,0,0,0,0,0,0,0,1,148,3344.0,3344.0,0,0,0,1,0,0,0,0,1,0
4081,0,20.0,0,0.0,272.0,108.0,0.0,230.0,1,4358,01,1,0,1,0,0,0,0,0,0,0,818,610.0,610.0,0,0,0,0,0,1,0,0,0,1
4082,0,28.0,0,3.0,2127.0,0.0,696.0,10.0,0,4359,01,3,0,0,0,0,0,1,0,0,0,137,2836.0,2836.0,0,0,1,0,0,0,0,0,1,0
4083,0,40.0,0,0.0,17687.0,0.0,425.0,155.0,1,4359,02,3,0,0,0,1,0,0,0,0,0,137,18267.0,18267.0,0,0,1,0,0,0,0,0,1,0
4084,0,54.0,0,0.0,1832.0,0.0,0.0,1768.0,0,4359,03,3,0,0,0,1,0,0,0,0,0,137,3600.0,3600.0,0,0,1,0,0,0,0,0,1,0
4085,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,4360,01,1,0,0,0,0,0,0,0,0,1,896,0.0,0.0,0,0,0,0,0,1,0,0,1,0
4086,0,27.0,0,0.0,14.0,0.0,734.0,331.0,1,4361,01,1,1,0,0,0,0,0,0,0,0,819,1079.0,1079.0,0,0,0,0,0,1,0,0,0,1
4087,0,43.0,0,0.0,1947.0,0.0,0.0,1651.0,1,4362,01,1,0,0,0,0,0,1,0,0,0,168,3598.0,3598.0,0,1,0,0,0,0,0,0,0,1
4088,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4364,01,1,0,1,0,0,0,0,0,0,0,720,0.0,0.0,0,0,0,0,0,0,1,0,1,0
4089,0,13.0,0,552.0,247.0,0.0,4.0,0.0,0,4365,01,1,0,0,1,0,0,0,0,0,0,898,803.0,803.0,0,0,0,0,0,1,0,0,1,0
4090,0,15.0,0,0.0,0.0,873.0,0.0,5.0,1,4366,01,1,0,1,0,0,0,0,0,0,0,899,878.0,878.0,0,0,0,0,0,1,0,0,1,0
4091,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,4367,01,1,1,0,0,0,0,0,0,0,0,710,0.0,0.0,0,0,0,0,0,0,1,0,0,1
4092,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4368,01,1,0,0,0,0,0,0,1,0,0,900,0.0,0.0,0,0,0,0,0,1,0,0,1,0
4093,0,19.0,0,857.0,0.0,0.0,0.0,0.0,0,4369,01,1,0,0,1,0,0,0,0,0,0,820,857.0,857.0,0,0,0,0,0,1,0,0,0,1
4094,0,21.0,0,3.0,1.0,0.0,1494.0,110.0,0,4370,01,1,0,0,1,0,0,0,0,0,0,158,1608.0,1608.0,0,0,1,0,0,0,0,0,0,1
4095,0,27.0,0,0.0,2717.0,0.0,0.0,986.0,1,4371,01,5,0,0,0,0,0,1,0,0,0,158,3703.0,3703.0,0,0,1,0,0,0,0,0,0,1
4096,0,39.0,0,106.0,243.0,126.0,7.0,4967.0,0,4371,02,5,0,0,0,1,0,0,0,0,0,158,5449.0,5449.0,0,0,1,0,0,0,0,0,0,1
4097,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,4371,03,5,0,0,0,0,0,1,0,0,0,158,0.0,0.0,0,0,1,0,0,0,0,0,0,1
4098,0,25.0,0,0.0,4384.0,4285.0,812.0,360.0,1,4371,04,5,0,0,0,0,0,1,0,0,0,158,9841.0,9841.0,0,0,1,0,0,0,0,0,0,1
4099,0,34.0,0,0.0,7221.0,0.0,288.0,2275.0,1,4371,05,5,0,0,0,1,0,0,0,0,0,158,9784.0,9784.0,0,0,1,0,0,0,0,0,0,1
4100,1,54.0,0,0.0,0.0,0.0,0.0,0.0,1,4372,01,2,0,0,0,0,0,0,0,0,1,821,0.0,0.0,0,0,0,0,0,1,0,0,0,1
4101,0,42.0,0,954.0,0.0,1.0,0.0,0.0,0,4372,02,2,0,0,0,0,0,0,0,0,1,283,955.0,955.0,0,0,0,0,1,0,0,0,0,1
4102,0,36.0,0,735.0,0.0,2.0,0.0,0.0,0,4373,01,1,0,1,0,0,0,0,0,0,0,822,737.0,737.0,0,0,0,0,0,1,0,0,0,1
